"city","customer_age","customer_name","customer_segment","discount","order_date","order_id","order_priority","order_quantity","product_base_margin","product_category","product_container","product_name","product_subcategory","profit","region","row_id","sales","ship_date","ship_mode","shipping_cost","state","unit_price","zip_code","order_year","order_quarter","order_month","order_month_name","shipping_days","profit_margin_pct","is_loss_making","discount_band"
"Prior Lake","58.0","John Castell","Consumer","0.06","2014-10-29","5092","Low","25","0.36","Office Supplies","Small Box","Xerox 1892","Paper","220.91","Central","715","978.77","2014-11-03","Regular Air","13.26","Minnesota","38.76","55372","2014","Q4","10","October","5","22.57016459433779","0","6-10%"
"Springfield","58.0","Nora Price","Small Business","0.06","2014-10-29","38628","Low","23","0.36","Technology","Small Pack","Accessory23","Telephones and Communication","251.262","South","5439","667.998","2014-11-03","Regular Air","1.25","Virginia","35.99","22153","2014","Q4","10","October","5","37.6141844736062","0","6-10%"
"Ormond Beach","58.0","Valerie Dominguez","Corporate","0.05","2014-10-30","19557","Low","9","0.6","Office Supplies","Small Box","File Shuttle II and Handi-File, Black","Storage & Organization","15.56","South","2707","312.25","2014-10-30","Regular Air","5.1","Florida","33.89","32174","2014","Q4","10","October","0","4.983186549239392","0","1-5%"
"Marysville","58.0","Tony Sayre","Small Business","0.09","2014-10-30","420","Not Specified","8","0.38","Office Supplies","Small Box","Xerox 190","Paper","-20.69","West","72","43.29","2014-10-30","Regular Air","4.86","Washington","4.98","98270","2014","Q4","10","October","0","-47.7939477939478","1","6-10%"
"Fall River","58.0","Aaron Hawkins","Home Office","0.05","2014-10-30","27559","High","38","0.38","Office Supplies","Small Box","Xerox 1933","Paper","79.34","East","3866","465.9","2014-10-31","Regular Air","4.86","MA","12.28","2724","2014","Q4","10","October","1","17.029405451813695","0","1-5%"
"Marysville","58.0","Tony Sayre","Small Business","0.03","2014-10-30","420","Not Specified","6","0.36","Office Supplies","Small Box","Xerox 1950","Paper","-14.56","West","73","41.7","2014-11-01","Regular Air","5.37","Washington","5.78","98270","2014","Q4","10","October","2","-34.91606714628297","1","1-5%"
"Redding","58.0","Dave Kipp","Consumer","0.09","2014-10-30","20898","Medium","33","0.56","Technology","Small Box","2190","Telephones and Communication","298.206","West","2894","1756.593","2014-11-01","Regular Air","5.63","California","65.99","96003","2014","Q4","10","October","2","16.97638553723031","0","6-10%"
"Ormond Beach","58.0","Valerie Dominguez","Corporate","0.08","2014-10-30","19557","Low","26","0.39","Office Supplies","Wrap Bag","Staples Metal Binder Clips","Rubber Bands","13.99","South","2706","66.6","2014-11-03","Regular Air","0.8","Florida","2.62","32174","2014","Q4","10","October","4","21.006006006006007","0","6-10%"
"Everett","58.0","Ruben Dartt","Corporate","0.07","2014-10-31","50726","Low","21","0.39","Office Supplies","Small Box","Avery 491","Labels","36.01","West","7110","98.88","2014-10-31","Express Air","0.99","Washington","4.13","98208","2014","Q4","10","October","0","36.41788025889968","0","6-10%"
"Roy","58.0","Craig Carroll","Corporate","0.08","2014-10-31","51557","High","14","0.58","Office Supplies","Wrap Bag","12 Colored Short Pencils","Pens & Art Supplies","-22.01","West","7231","37.9","2014-10-31","Regular Air","2.4","Utah","2.6","84067","2014","Q4","10","October","0","-58.07387862796835","1","6-10%"
"Westerville","58.0","Vivek Grady","Home Office","0.05","2014-10-31","57091","Medium","6","0.81","Office Supplies","Wrap Bag","Alliance Rubber Bands","Rubber Bands","-2.79","East","7984","14.85","2014-11-01","Express Air","1.02","Ohio","1.68","43081","2014","Q4","10","October","1","-18.78787878787879","1","1-5%"
"Roy","58.0","Craig Carroll","Corporate","0.04","2014-10-31","51557","High","36","0.37","Office Supplies","Small Box","Xerox 1937","Paper","804.66","West","7230","1749.07","2014-11-02","Regular Air","5.79","Utah","48.04","84067","2014","Q4","10","October","2","46.005019810527884","0","1-5%"
"Wake Forest","58.0","Neil Knudson","Home Office","0.0","2014-10-31","59205","Critical","11","0.39","Office Supplies","Small Box","Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll","Labels","-47.18","South","8287","54.59","2014-11-02","Regular Air","6.89","North Carolina","4.13","27587","2014","Q4","10","October","2","-86.4260853636197","1","0%"
"Forest Park","58.0","Ashley Jarboe","Home Office","0.0","2014-10-31","23781","Critical","30","0.37","Office Supplies","Small Box","Xerox 226","Paper","-59.85","South","3326","200.24","2014-11-02","Regular Air","5.84","Georgia","6.48","30297","2014","Q4","10","October","2","-29.889133040351577","1","0%"
"Wake Forest","58.0","Neil Knudson","Home Office","0.05","2014-10-31","59205","Critical","35","0.81","Office Supplies","Small Box","Rogers® Profile Extra Capacity Storage Tub","Storage & Organization","-157.42","South","8288","597.04","2014-11-02","Regular Air","7.04","North Carolina","16.74","27587","2014","Q4","10","October","2","-26.366742596810933","1","1-5%"
"Everett","58.0","Ruben Dartt","Corporate","0.0","2014-10-31","50726","Low","45","0.58","Furniture","Jumbo Drum","Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black","Chairs & Chairmats","2532.0","West","7109","9248.74","2014-11-04","Delivery Truck","23.76","Washington","200.98","98208","2014","Q4","10","October","4","27.376702123748746","0","0%"
"Beaumont","58.0","Darren Budd","Home Office","0.07","2014-11-01","52162","Not Specified","39","0.56","Furniture","Jumbo Box","Hon Metal Bookcases, Putty","Bookcases","-220.3","Central","7315","261.16","2014-11-01","Regular Air","9.68","Texas","6.48","77705","2014","Q4","11","November","0","-84.3544187471282","1","6-10%"
"Palm Coast","58.0","Irene Maddox","Consumer","0.0","2014-11-01","5281","High","36","0.64","Furniture","Jumbo Drum","Hon Every-Day® Chair Series Swivel Task Chairs","Chairs & Chairmats","624.36","South","731","4733.7","2014-11-02","Delivery Truck","30.0","Florida","120.98","32137","2014","Q4","11","November","1","13.189682489384627","0","0%"
"Palm Coast","58.0","Irene Maddox","Consumer","0.1","2014-11-01","5281","High","14","0.59","Furniture","Large Box","Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base","Office Furnishings","1107.53","South","732","2718.07","2014-11-02","Regular Air","21.21","Florida","209.84","32137","2014","Q4","11","November","1","40.74692704750061","0","6-10%"
"Bedford","58.0","Darren Budd","Home Office","0.07","2014-11-01","52162","Not Specified","47","0.55","Furniture","Jumbo Drum","Global Enterprise™ Series Seating Low-Back Swivel/Tilt Chairs","Chairs & Chairmats","23.34","Central","7316","155.22","2014-11-02","Regular Air","1.35","Texas","3.29","76021","2014","Q4","11","November","1","15.036722071897952","0","6-10%"
"Gorham","58.0","Paul Knutson","Corporate","0.08","2014-11-01","55425","Critical","7","0.6","Office Supplies","Small Box","Filing/Storage Totes and Swivel Casters","Storage & Organization","-52.49","East","7739","73.86","2014-11-02","Regular Air","9.45","Maine","9.71","4038","2014","Q4","11","November","1","-71.06688329271596","1","6-10%"
"Cohoes","58.0","Kimberly Carter","Small Business","0.08","2014-11-01","54368","Not Specified","16","0.38","Office Supplies","Small Box","Xerox 1952","Paper","-48.55","East","7597","79.53","2014-11-02","Regular Air","5.49","New York","4.98","12047","2014","Q4","11","November","1","-61.046146108386765","1","6-10%"
"Meriden","58.0","Paul Knutson","Corporate","0.04","2014-11-01","55425","Critical","42","0.59","Technology","Small Box","StarTAC 3000","Telephones and Communication","963.675","East","7740","4373.8535","2014-11-02","Express Air","7.69","Connecticut","125.99","6450","2014","Q4","11","November","1","22.032630951173832","0","1-5%"
"Cohoes","58.0","Kimberly Carter","Small Business","0.05","2014-11-01","54368","Not Specified","43","0.56","Technology","Small Box","KF 788","Telephones and Communication","383.094","East","7598","1680.977","2014-11-02","Regular Air","4.99","New York","45.99","12047","2014","Q4","11","November","1","22.78996083825061","0","1-5%"
"Cohoes","58.0","Kimberly Carter","Small Business","0.04","2014-11-01","54368","Not Specified","31","0.36","Office Supplies","Wrap Bag","Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4","Paper","-48.07","East","7596","233.2","2014-11-03","Regular Air","5.83","New York","7.64","12047","2014","Q4","11","November","2","-20.61320754716981","1","1-5%"
"Passaic","58.0","Paul Knutson","Corporate","0.05","2014-11-01","55425","Critical","8","0.48","Technology","Small Box","Gyration Ultra Professional Cordless Optical Suite","Computer Peripherals","-114.68","East","7741","2302.36","2014-11-03","Express Air","7.18","New Jersey","300.97","7055","2014","Q4","11","November","2","-4.980976041974322","1","1-5%"
"Albany","58.0","Sample Company A","Home Office","0.1","2014-11-02","36","Critical","46","0.55","Technology","Small Box","6162i","Telephones and Communication","657.477","West","9","2484.7455","2014-11-02","Regular Air","4.2","Oregon","65.99","97321","2014","Q4","11","November","0","26.460536904081323","0","6-10%"
"Casas Adobes","58.0","Quincy Jones","Small Business","0.02","2014-11-02","56577","Critical","30","0.76","Furniture","Jumbo Box","Hon 94000 Series Round Tables","Tables","698.67","West","7909","7497.08","2014-11-03","Delivery Truck","54.12","Arizona","296.18","85704","2014","Q4","11","November","1","9.319228286212764","0","1-5%"
"Cohoes","58.0","Kimberly Carter","Home Office","0.03","2014-11-02","55206","Medium","20","0.37","Office Supplies","Small Box","Wilson Jones Easy Flow II™ Sheet Lifters","Binders and Binder Accessories","-64.883","East","7703","52.7","2014-11-03","Express Air","4.79","New York","1.8","12047","2014","Q4","11","November","1","-123.11764705882351","1","1-5%"
"Lewiston","58.0","Quincy Jones","Small Business","0.08","2014-11-02","56577","Critical","19","0.61","Furniture","Jumbo Box","O'Sullivan 3-Shelf Heavy-Duty Bookcases","Bookcases","-351.51","West","7910","1134.2","2014-11-04","Delivery Truck","36.61","Idaho","58.14","83501","2014","Q4","11","November","2","-30.99188855581026","1","6-10%"
"Ogden","58.0","Brian DeCherney","Corporate","0.07","2014-11-02","34179","Not Specified","21","0.49","Technology","Small Pack","TDK 4.7GB DVD+RW","Computer Peripherals","44.56","West","4806","293.27","2014-11-04","Regular Air","1.99","Utah","14.48","84404","2014","Q4","11","November","2","15.194189654584514","0","6-10%"
"Tooele","58.0","Frank Gastineau","Small Business","0.05","2014-11-03","54116","Critical","22","0.7","Furniture","Jumbo Box","Iceberg OfficeWorks 42"" Round Tables","Tables","350.0","West","7564","3329.27","2014-11-04","Delivery Truck","16.01","Utah","150.98","84074","2014","Q4","11","November","1","10.51281512163327","0","1-5%"
"Pacifica","58.0","Helen Andreada","Corporate","0.07","2014-11-03","53056","Critical","13","0.54","Technology","Small Box","AT&T 1430 2.4GHz Analog Phone w/Caller ID","Office Machines","-51.1821","West","7441","509.49","2014-11-04","Regular Air","8.97","California","40.99","94044","2014","Q4","11","November","1","-10.045751633986928","1","6-10%"
"Paragould","58.0","Keith Dawkins","Home Office","0.01","2014-11-03","33254","Not Specified","11","0.65","Furniture","Wrap Bag","Eldon Radial Chair Mat for Low to Medium Pile Carpets","Office Furnishings","159.25","South","4675","466.35","2014-11-05","Regular Air","9.2","Arkansas","39.98","72450","2014","Q4","11","November","2","34.14817197383939","0","1-5%"
"Schaumburg","58.0","Doug Bickford","Small Business","0.03","2014-11-05","52321","High","45","","Furniture","Jumbo Drum","SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black","Tables","5626.42","Central","7344","13104.992","2014-11-05","Delivery Truck","60.0","Illinois","349.45","60193","2014","Q4","11","November","0","42.9334104133753","0","1-5%"
"Willow Grove","58.0","Kristen Hastings","Small Business","0.09","2014-11-05","58690","High","14","0.77","Furniture","Jumbo Box","BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables","Tables","-1068.0098","East","8209","3023.73","2014-11-06","Delivery Truck","69.64","Pennsylvania","218.75","19090","2014","Q4","11","November","1","-35.32093804671714","1","6-10%"
"Puyallup","58.0","Adrian Shami","Consumer","0.09","2014-11-05","31399","Not Specified","9","0.56","Technology","Small Box","KF 788","Telephones and Communication","-120.934","West","4406","337.2035","2014-11-06","Regular Air","4.99","Washington","45.99","98373","2014","Q4","11","November","1","-35.86380331165008","1","6-10%"
"Van Buren","58.0","Scot Wooten","Corporate","0.09","2014-11-05","51009","Not Specified","10","0.49","Furniture","Small Box","Eldon® Image Series Desk Accessories, Burgundy","Office Furnishings","-29.14","South","7150","48.0","2014-11-07","Regular Air","6.92","Arkansas","4.18","72956","2014","Q4","11","November","2","-60.70833333333333","1","6-10%"
"Schaumburg","58.0","Doug Bickford","Small Business","0.04","2014-11-05","52321","High","48","0.57","Office Supplies","Small Box","Recycled Eldon Regeneration Jumbo File","Storage & Organization","-37.52","Central","7343","617.26","2014-11-07","Regular Air","6.13","Illinois","12.28","60193","2014","Q4","11","November","2","-6.078475844862781","1","1-5%"
"Westfield","58.0","Karl Brown","Home Office","0.08","2014-11-06","1191","Medium","35","0.59","Furniture","Jumbo Drum","Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf","Tables","-243.60336","East","182","3532.96","2014-11-07","Delivery Truck","60.0","New Jersey","100.8","7090","2014","Q4","11","November","1","-6.8951632625334005","1","6-10%"
"Puyallup","58.0","Alan Dominguez","Corporate","0.08","2014-11-06","4672","Critical","20","0.52","Furniture","Wrap Bag","Deflect-O® Glasstique™ Clear Desk Accessories","Office Furnishings","-16.64","West","666","152.44","2014-11-07","Regular Air","3.68","Washington","7.7","98373","2014","Q4","11","November","1","-10.91577013907111","1","6-10%"
"Kansas City","58.0","Meg O'Connel","Small Business","0.07","2014-11-06","46503","Not Specified","26","0.55","Technology","Small Pack","Accessory2","Telephones and Communication","265.392","Central","6537","1196.7915","2014-11-09","Regular Air","1.25","MO","55.99","64130","2014","Q4","11","November","3","22.175291184805374","0","6-10%"
"Santa Clara","58.0","Charles Crestani","Consumer","0.01","2014-11-07","3008","Medium","41","0.39","Office Supplies","Small Box","Multimedia Mailers","Envelopes","3081.02","West","444","6831.72","2014-11-08","Regular Air","19.99","California","162.93","95051","2014","Q4","11","November","1","45.098745264735676","0","1-5%"
"Yuma","58.0","Ed Braxton","Consumer","0.05","2014-11-07","43459","Critical","26","0.37","Technology","Large Box","Polycom ViaVideo™ Desktop Video Communications Unit","Office Machines","6441.18","West","6136","13905.88","2014-11-08","Regular Air","24.49","Arizona","574.74","85364","2014","Q4","11","November","1","46.3198301725601","0","1-5%"
"Inkster","58.0","Patrick O'Brill","Home Office","0.09","2014-11-07","51525","Critical","46","0.57","Office Supplies","Small Box","Multi-Use Personal File Cart and Caster Set, Three Stacking Bins","Storage & Organization","104.22","Central","7222","1463.27","2014-11-09","Regular Air","8.22","Michigan","34.76","48141","2014","Q4","11","November","2","7.122403930921839","0","6-10%"
"Inkster","58.0","Patrick O'Brill","Home Office","0.04","2014-11-07","51525","Critical","18","0.68","Technology","Small Box","Belkin 105-Key Black Keyboard","Computer Peripherals","-36.24","Central","7221","360.24","2014-11-09","Express Air","4.0","Michigan","19.98","48141","2014","Q4","11","November","2","-10.0599600266489","1","1-5%"
"Ogden","58.0","Brian DeCherney","Corporate","0.09","2014-11-07","36387","High","32","0.48","Technology","Small Pack","IBM 80 Minute CD-R Spindle, 50/Pack","Computer Peripherals","148.28","West","5107","616.39","2014-11-10","Regular Air","1.99","Utah","20.89","84404","2014","Q4","11","November","3","24.056198186213273","0","6-10%"
